ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5681403,HN489472,06/08/2007 12:00:00 AM,122XX S CARPENTER ST,0870,THEFT,POCKET-PICKING,RESIDENCE,false,false,0524,005,34,53,06,1171547,1823584,2007,04/15/2016 08:55:02 AM,41.671368938,-87.647784973,"(41.671368938, -87.647784973)"
5681404,HN491386,07/27/2007 12:35:31 AM,048XX W FERDINAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1532,015,28,25,08B,1144152,1902894,2007,04/15/2016 08:55:02 AM,41.889563354,-87.746068805,"(41.889563354, -87.746068805)"
5681405,HN490734,07/26/2007 06:06:00 PM,030XX S GRATTEN AVE,0560,ASSAULT,SIMPLE,STREET,true,false,0923,009,11,60,08A,1169262,1884797,2007,04/15/2016 08:55:02 AM,41.839395134,-87.654379929,"(41.839395134, -87.654379929)"
5681407,HN483056,07/23/2007 10:30:00 PM,064XX S WOOD ST,0460,BATTERY,SIMPLE,STREET,false,false,0726,007,15,67,08B,1165445,1862044,2007,04/15/2016 08:55:02 AM,41.777040222,-87.669031925,"(41.777040222, -87.669031925)"
5681408,HN489542,07/26/2007 05:30:00 AM,106XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,STREET,false,false,0512,005,9,49,08B,1179796,1834535,2007,04/15/2016 08:55:02 AM,41.701236011,-87.617260884,"(41.701236011, -87.617260884)"
5681409,HN489910,07/26/2007 10:32:00 AM,020XX N LINCOLN PARK WEST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1814,018,43,7,07,1173928,1913970,2007,04/15/2016 08:55:02 AM,41.919345195,-87.636388619,"(41.919345195, -87.636388619)"
5681410,HN486054,07/24/2007 11:57:00 AM,031XX N CLARK ST,1900,OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,SMALL RETAIL STORE,false,false,1932,019,44,6,18,1170082,1921282,2007,04/15/2016 08:55:02 AM,41.939494565,-87.650305204,"(41.939494565, -87.650305204)"
5681411,HN491635,07/26/2007 10:30:00 PM,019XX W TOUHY AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2424,024,49,1,06,1162089,1947847,2007,04/15/2016 08:55:02 AM,42.012561005,-87.678935853,"(42.012561005, -87.678935853)"
5681412,HN491375,07/27/2007 12:28:59 AM,057XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,false,true,2531,025,29,25,08B,1138046,1907423,2007,04/15/2016 08:55:02 AM,41.902103979,-87.76838343,"(41.902103979, -87.76838343)"
5681413,HN491449,07/27/2007 01:38:28 AM,102XX S YATES AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,true,false,0431,004,10,51,26,1194171,1837551,2007,04/15/2016 08:55:02 AM,41.709172186,-87.5645267,"(41.709172186, -87.5645267)"
5681414,HN491177,07/26/2007 01:15:00 PM,103XX S CORLISS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0512,005,9,50,14,1183407,1836408,2007,04/15/2016 08:55:02 AM,41.706292612,-87.603980654,"(41.706292612, -87.603980654)"
5681415,HN491180,07/26/2007 09:45:00 PM,117XX S LAFLIN ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,true,true,0524,005,34,53,04A,1168446,1826840,2007,04/15/2016 08:55:02 AM,41.680371105,-87.659041299,"(41.680371105, -87.659041299)"
5681416,HN489979,07/26/2007 11:20:00 AM,021XX W PETERSON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2413,024,40,2,06,1160994,1939841,2007,04/15/2016 08:55:02 AM,41.990615196,-87.683188577,"(41.990615196, -87.683188577)"
5681417,HN483091,07/22/2007 11:00:00 PM,061XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,false,false,0311,003,20,40,08B,1177768,1864402,2007,04/15/2016 08:55:02 AM,41.783240714,-87.623784954,"(41.783240714, -87.623784954)"
5681418,HN491089,07/26/2007 02:10:00 PM,012XX W 111TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,2234,022,34,75,06,1170140,1831176,2007,04/15/2016 08:55:02 AM,41.692233255,-87.652715044,"(41.692233255, -87.652715044)"
5681419,HN490966,07/26/2007 08:06:21 PM,044XX S SHIELDS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0935,009,3,37,07,1174711,1875684,2007,04/15/2016 08:55:02 AM,41.814268332,-87.634656663,"(41.814268332, -87.634656663)"
5681420,HN491043,07/26/2007 12:00:00 PM,126XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0523,005,9,53,14,1176582,1821190,2007,04/15/2016 08:55:02 AM,41.664688023,-87.629428651,"(41.664688023, -87.629428651)"
5681422,HN491306,07/26/2007 11:15:00 PM,010XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,1212,012,2,28,08B,1169122,1900201,2007,04/15/2016 08:55:02 AM,41.881668013,-87.654446699,"(41.881668013, -87.654446699)"
5681423,HN486057,07/24/2007 12:23:00 PM,033XX N CLARK ST,1900,OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,SMALL RETAIL STORE,false,false,1924,019,44,6,18,1169460,1922293,2007,04/15/2016 08:55:02 AM,41.942282369,-87.652561708,"(41.942282369, -87.652561708)"
5681424,HN491036,07/26/2007 08:30:00 PM,022XX S STATE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,18,1176664,1889529,2007,04/15/2016 08:55:02 AM,41.852216317,-87.627075368,"(41.852216317, -87.627075368)"
5681425,HN490864,07/26/2007 06:45:29 PM,001XX N LECLAIRE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,015,28,25,18,1142370,1900144,2007,04/15/2016 08:55:02 AM,41.8820503,-87.752681482,"(41.8820503, -87.752681482)"
5681426,HN490547,07/26/2007 05:01:00 PM,117XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0522,005,34,53,14,1177364,1827147,2007,04/15/2016 08:55:02 AM,41.681017397,-87.626388015,"(41.681017397, -87.626388015)"
5681427,HN486876,07/24/2007 07:45:00 PM,007XX E OAKWOOD BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,false,false,0213,002,4,38,04B,1181933,1878827,2007,04/15/2016 08:55:02 AM,41.822728777,-87.608068575,"(41.822728777, -87.608068575)"
5681428,HN491625,07/26/2007 10:00:00 PM,065XX S LOWE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0723,007,20,68,07,1173160,1861620,2007,04/15/2016 08:55:02 AM,41.775709694,-87.640761478,"(41.775709694, -87.640761478)"
5681429,HN490211,07/26/2007 02:19:10 PM,050XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1533,015,28,25,18,1142829,1899555,2007,04/15/2016 08:55:02 AM,41.880425477,-87.751010691,"(41.880425477, -87.751010691)"
5681430,HN491139,07/25/2007 03:00:00 PM,108XX S INDIANA AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,true,0513,005,9,49,06,1179502,1833183,2007,04/15/2016 08:55:02 AM,41.697532639,-87.618378501,"(41.697532639, -87.618378501)"
5681431,HN486529,07/24/2007 05:48:00 PM,032XX N CLARK ST,1900,OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,SMALL RETAIL STORE,false,false,1924,019,44,6,18,1169815,1921716,2007,04/15/2016 08:55:02 AM,41.940691313,-87.651273807,"(41.940691313, -87.651273807)"
5681432,HN490282,07/26/2007 02:10:00 PM,111XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,STREET,false,false,0531,005,9,49,06,1180888,1831281,2007,04/15/2016 08:55:02 AM,41.692281606,-87.613361976,"(41.692281606, -87.613361976)"
5681433,HN483096,07/23/2007 01:12:00 AM,056XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,false,true,0711,007,20,68,08B,1172261,1867550,2007,04/15/2016 08:55:02 AM,41.792002104,-87.643882805,"(41.792002104, -87.643882805)"
5681434,HN490241,07/26/2007 02:32:24 PM,048XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1533,015,28,25,18,1144177,1899224,2007,04/15/2016 08:55:02 AM,41.879491967,-87.746069227,"(41.879491967, -87.746069227)"
5681435,HN491640,07/26/2007 10:00:00 PM,079XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0623,006,6,44,07,1178090,1852312,2007,04/15/2016 08:55:02 AM,41.750057141,-87.622970482,"(41.750057141, -87.622970482)"
5681437,HN490706,07/26/2007 06:01:00 PM,104XX S CORLISS AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0512,005,9,50,08A,1183421,1835978,2007,04/15/2016 08:55:02 AM,41.705112312,-87.603942725,"(41.705112312, -87.603942725)"
5681438,HN491037,07/26/2007 08:30:00 PM,055XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,GAS STATION,false,false,2011,020,40,4,06,1157929,1936966,2007,04/15/2016 08:55:02 AM,41.982789367,-87.69454123,"(41.982789367, -87.69454123)"
5681439,HN489203,07/25/2007 09:25:00 PM,015XX S STATE ST,2025,NARCOTICS,POSS: HALLUCINOGENS,PARKING LOT/GARAGE(NON.RESID.),true,false,0132,001,3,33,18,1176584,1892788,2007,04/15/2016 08:55:02 AM,41.861161041,-87.627270627,"(41.861161041, -87.627270627)"
5681440,HN491398,07/26/2007 06:00:00 PM,027XX W BERWYN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2011,020,40,4,14,1157084,1935088,2007,04/15/2016 08:55:02 AM,41.977653294,-87.697700212,"(41.977653294, -87.697700212)"
5681441,HN463934,07/13/2007 02:00:23 PM,055XX W MADISON ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),SIDEWALK,true,false,1522,015,29,25,18,1139264,1899470,2007,04/15/2016 08:55:02 AM,41.880257857,-87.764103272,"(41.880257857, -87.764103272)"
5681442,HN491132,07/26/2007 10:00:00 PM,049XX W THOMAS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1531,015,37,25,18,1143301,1906868,2007,04/15/2016 08:55:02 AM,41.90048441,-87.749094697,"(41.90048441, -87.749094697)"
5681443,HN491046,07/26/2007 11:30:00 AM,063XX N KENMORE AVE,0810,THEFT,OVER $500,STREET,false,false,2433,024,49,77,06,1168086,1942281,2007,04/15/2016 08:55:02 AM,41.997159902,-87.65703182,"(41.997159902, -87.65703182)"
5681444,HN489827,07/26/2007 08:00:00 AM,006XX E 43RD ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0222,002,4,38,04A,1181425,1876647,2007,04/15/2016 08:55:02 AM,41.816758444,-87.609999521,"(41.816758444, -87.609999521)"
5681445,HN483150,07/22/2007 06:00:00 AM,072XX S GREEN ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,0733,007,17,68,02,1171892,1856776,2007,04/15/2016 08:55:02 AM,41.762445101,-87.64555183,"(41.762445101, -87.64555183)"
5681446,HN490147,06/27/2007 01:45:00 PM,101XX S ESCANABA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,false,false,0431,004,10,51,11,1197127,1838305,2007,04/15/2016 08:55:02 AM,41.711168299,-87.553676716,"(41.711168299, -87.553676716)"
5681447,HN490914,07/26/2007 07:45:00 PM,087XX S SANGAMON ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,2222,022,21,71,04B,1171499,1846930,2007,04/15/2016 08:55:02 AM,41.735434996,-87.647279966,"(41.735434996, -87.647279966)"
5681448,HN490423,07/26/2007 03:40:00 PM,122XX S WALLACE ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,false,false,0523,005,34,53,03,1174523,1823678,2007,04/15/2016 08:55:02 AM,41.671561404,-87.636890145,"(41.671561404, -87.636890145)"
5681449,HN486831,07/24/2007 07:30:00 PM,113XX S FRONT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0531,005,9,49,08A,1181311,1829816,2007,04/15/2016 08:55:02 AM,41.68825173,-87.611858243,"(41.68825173, -87.611858243)"
5681450,HN490958,07/26/2007 08:24:47 PM,052XX W LAKE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA PLATFORM,true,false,1523,015,28,25,18,1141557,1902021,2007,04/15/2016 08:55:02 AM,41.887216076,-87.755620452,"(41.887216076, -87.755620452)"
5681452,HN490869,07/26/2007 06:00:00 PM,048XX S PRINCETON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0935,009,3,37,05,1175111,1872607,2007,04/15/2016 08:55:02 AM,41.805815821,-87.63328137,"(41.805815821, -87.63328137)"
5681453,HN483954,07/23/2007 01:44:35 PM,003XX N LOCKWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1523,015,28,25,18,1140988,1901589,2007,04/15/2016 08:55:02 AM,41.886041107,-87.757720655,"(41.886041107, -87.757720655)"
5681454,HN482241,07/22/2007 04:00:00 AM,124XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0523,005,34,53,14,1176534,1822453,2007,04/15/2016 08:55:02 AM,41.668154974,-87.629566566,"(41.668154974, -87.629566566)"
5681455,HN489330,07/26/2007 12:30:14 AM,058XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1513,015,29,25,18,1137434,1899418,2007,04/15/2016 08:55:02 AM,41.880148273,-87.77082419,"(41.880148273, -87.77082419)"
5681456,HN489928,07/25/2007 09:00:00 PM,014XX W HOLLYWOOD AVE,0810,THEFT,OVER $500,STREET,false,false,2013,020,48,77,06,1165631,1938006,2007,04/15/2016 08:55:02 AM,41.985482041,-87.666185264,"(41.985482041, -87.666185264)"
5681457,HN488758,07/15/2007 09:00:00 AM,030XX S HOMAN AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,true,false,1032,010,22,30,02,1154183,1884168,2007,04/15/2016 08:55:02 AM,41.837982841,-87.709730003,"(41.837982841, -87.709730003)"
5681458,HN491586,07/26/2007 01:00:00 PM,092XX S CLYDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0413,004,7,48,05,1191785,1844207,2007,04/15/2016 08:55:02 AM,41.72749505,-87.573049099,"(41.72749505, -87.573049099)"
5681459,HN490346,07/26/2007 03:10:00 PM,033XX W 65TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,true,false,0823,008,15,66,04B,1155346,1861325,2007,04/15/2016 08:55:02 AM,41.775275291,-87.706074142,"(41.775275291, -87.706074142)"
5681460,HN485380,07/24/2007 03:23:00 AM,058XX S CALUMET AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0234,002,20,40,05,1179479,1866399,2007,04/15/2016 08:55:02 AM,41.788681758,-87.617450953,"(41.788681758, -87.617450953)"
5681461,HN489477,07/26/2007 03:29:14 AM,0000X W GRAND AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,1831,018,42,8,08B,1176167,1903900,2007,04/15/2016 08:55:02 AM,41.891662431,-87.628466349,"(41.891662431, -87.628466349)"
5681462,HN490564,07/26/2007 04:10:00 PM,0000X E 107TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0513,005,9,49,06,1178604,1834037,2007,04/15/2016 08:55:02 AM,41.699896544,-87.621640627,"(41.699896544, -87.621640627)"
5681463,HN490435,07/22/2007 12:05:00 AM,014XX W DEVON AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,2433,024,40,77,06,1165622,1942615,2007,04/15/2016 08:55:02 AM,41.998129449,-87.666086286,"(41.998129449, -87.666086286)"
5681464,HN490446,07/18/2007 01:00:00 PM,001XX E 114TH PL,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0531,005,9,49,06,1179362,1829079,2007,04/15/2016 08:55:02 AM,41.686273867,-87.619015711,"(41.686273867, -87.619015711)"
5681465,HN485926,07/24/2007 12:12:13 PM,049XX W HUBBARD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1532,015,28,25,18,1143358,1902559,2007,04/15/2016 08:55:02 AM,41.888658949,-87.748993123,"(41.888658949, -87.748993123)"
5681466,HN483162,07/22/2007 02:00:00 PM,020XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0714,007,15,67,14,1163963,1862859,2007,04/15/2016 08:55:02 AM,41.779307977,-87.674442028,"(41.779307977, -87.674442028)"
5681467,HN490046,07/26/2007 11:00:00 AM,023XX W MONROE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1211,012,2,28,06,1160793,1899482,2007,04/15/2016 08:55:02 AM,41.87987174,-87.685050447,"(41.87987174, -87.685050447)"
5681468,HN490298,07/26/2007 04:14:00 AM,081XX S BURNHAM AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE PORCH/HALLWAY,false,false,0422,004,7,46,26,1196246,1851629,2007,04/15/2016 08:55:02 AM,41.747752338,-87.556462671,"(41.747752338, -87.556462671)"
5681470,HN489599,07/25/2007 08:15:00 PM,059XX N CAMPBELL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2011,020,40,2,06,1158586,1939327,2007,04/15/2016 08:55:02 AM,41.989254581,-87.692059912,"(41.989254581, -87.692059912)"
5681472,HN489838,07/26/2007 10:10:00 AM,009XX N ORLEANS ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1823,018,27,8,06,1173736,1906939,2007,04/15/2016 08:55:02 AM,41.900056069,-87.63730367,"(41.900056069, -87.63730367)"
5681474,HN491548,07/25/2007 01:00:00 AM,036XX W 79TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,true,false,0834,008,18,70,04A,1153382,1851943,2007,04/15/2016 08:55:02 AM,41.749568654,-87.713521821,"(41.749568654, -87.713521821)"
5681475,HN486079,07/24/2007 01:54:18 PM,049XX W ADAMS ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1533,015,28,25,18,1143679,1898882,2007,04/15/2016 08:55:02 AM,41.878562813,-87.747906394,"(41.878562813, -87.747906394)"
5681476,HN491220,07/26/2007 10:50:00 AM,041XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0214,002,3,38,05,1178285,1877612,2007,04/15/2016 08:55:02 AM,41.819478439,-87.621488379,"(41.819478439, -87.621488379)"
5681478,HN490697,07/26/2007 01:00:00 PM,029XX E 130TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0433,004,10,55,11,1197564,1819363,2007,04/15/2016 08:55:02 AM,41.659178615,-87.552704931,"(41.659178615, -87.552704931)"
5681479,HN490516,07/26/2007 03:45:00 PM,037XX W 26TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,false,false,1013,010,22,30,11,1151649,1886460,2007,04/15/2016 08:55:02 AM,41.844322487,-87.718968346,"(41.844322487, -87.718968346)"
5681481,HN483167,07/22/2007 02:00:00 PM,020XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0714,007,15,67,14,1163963,1862859,2007,04/15/2016 08:55:02 AM,41.779307977,-87.674442028,"(41.779307977, -87.674442028)"
5681482,HN489603,07/25/2007 02:30:00 PM,067XX S SPRINGFIELD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0833,008,13,65,04A,1151526,1859807,2007,04/15/2016 08:55:02 AM,41.771185261,-87.720117633,"(41.771185261, -87.720117633)"
5681485,HN490745,07/19/2007 07:00:00 AM,053XX N GLENWOOD AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2013,020,48,77,06,1166024,1935487,2007,04/15/2016 08:55:02 AM,41.978561421,-87.664812154,"(41.978561421, -87.664812154)"
5681486,HN490312,06/13/2007 01:00:00 PM,006XX E 102ND PL,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,true,0511,005,9,49,26,1182240,1837133,2007,04/15/2016 08:55:02 AM,41.708309148,-87.608231755,"(41.708309148, -87.608231755)"
5681487,HN490166,07/26/2007 01:54:00 PM,013XX W 14TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,false,1231,012,2,28,08B,1167564,1893518,2007,04/15/2016 08:55:02 AM,41.863363006,-87.660359999,"(41.863363006, -87.660359999)"
5681488,HN490912,07/25/2007 06:30:00 PM,114XX S FORRESTVILLE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0531,005,9,50,04B,1181968,1828982,2007,04/15/2016 08:55:02 AM,41.685947993,-87.609478689,"(41.685947993, -87.609478689)"
5681489,HN490952,07/26/2007 07:33:00 PM,039XX S CAMPBELL AVE,3800,INTERFERENCE WITH PUBLIC OFFICER,INTERFERENCE JUDICIAL PROCESS,STREET,false,false,0914,009,12,58,26,1160349,1878286,2007,04/15/2016 08:55:02 AM,41.821716884,-87.687266311,"(41.821716884, -87.687266311)"
5681490,HN486172,07/24/2007 02:30:00 PM,001XX N LAMON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,true,false,1532,015,28,25,18,1143695,1900392,2007,04/15/2016 08:55:02 AM,41.882706138,-87.747809818,"(41.882706138, -87.747809818)"
5681798,HN487407,07/25/2007 03:00:00 AM,087XX S WALLACE ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2223,022,21,71,03,1173833,1846888,2007,04/15/2016 08:55:02 AM,41.735268369,-87.638730369,"(41.735268369, -87.638730369)"
5681491,HN489998,07/25/2007 09:00:00 PM,043XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,0221,002,3,38,05,1177879,1876352,2007,04/15/2016 08:55:02 AM,41.816030113,-87.623015946,"(41.816030113, -87.623015946)"
5681492,HN489225,07/25/2007 10:10:00 PM,106XX S LAFAYETTE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0512,005,34,49,15,1177805,1834571,2007,04/15/2016 08:55:02 AM,41.701379996,-87.624550128,"(41.701379996, -87.624550128)"
5681493,HN487591,07/25/2007 08:41:29 AM,054XX S ASHLAND AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0932,009,16,61,16,1166600,1868591,2007,04/15/2016 08:55:02 AM,41.794981438,-87.664611042,"(41.794981438, -87.664611042)"
5681494,HN488323,07/25/2007 02:55:00 PM,011XX W 18TH ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1233,012,25,31,06,1168909,1891563,2007,04/15/2016 08:55:02 AM,41.857969286,-87.655479295,"(41.857969286, -87.655479295)"
5681497,HN491358,07/26/2007 11:34:54 PM,092XX S ADA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,2222,022,21,73,15,1168953,1843449,2007,04/15/2016 08:55:02 AM,41.725937938,-87.656707764,"(41.725937938, -87.656707764)"
5681498,HN490191,07/26/2007 01:30:00 PM,107XX S SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2212,022,19,75,08B,1164592,1833326,2007,04/15/2016 08:55:02 AM,41.698251726,-87.672966842,"(41.698251726, -87.672966842)"
5681499,HN490505,07/26/2007 04:17:00 PM,046XX S LA CROSSE AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,0814,008,23,56,04A,1144806,1873421,2007,04/15/2016 08:55:02 AM,41.808673149,-87.744409299,"(41.808673149, -87.744409299)"
5681500,HN488644,07/25/2007 05:48:00 PM,053XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2023,020,48,77,06,1167347,1935654,2007,04/15/2016 08:55:02 AM,41.978991238,-87.659941972,"(41.978991238, -87.659941972)"
5681501,HN487641,07/25/2007 08:30:00 AM,001XX S ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1124,011,28,27,14,1155734,1898986,2007,04/15/2016 08:55:02 AM,41.878614027,-87.703639846,"(41.878614027, -87.703639846)"
5681503,HN484998,07/23/2007 08:45:00 PM,001XX W 119TH ST,0820,THEFT,$500 AND UNDER,CONVENIENCE STORE,false,false,0522,005,9,53,06,1177641,1826048,2007,04/15/2016 08:55:02 AM,41.677995332,-87.625407111,"(41.677995332, -87.625407111)"
5681504,HN491090,07/26/2007 09:29:06 PM,009XX N WOLCOTT AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1322,012,32,24,08B,1163566,1906205,2007,04/15/2016 08:55:02 AM,41.898262259,-87.674678882,"(41.898262259, -87.674678882)"
5681506,HN491107,07/26/2007 09:30:00 PM,057XX S CICERO AVE,0461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,AIRPORT/AIRCRAFT,true,false,0813,008,23,56,04B,1145654,1866253,2007,04/15/2016 08:55:02 AM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
5681508,HN486866,07/24/2007 08:20:00 PM,001XX N CICERO AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,true,false,1532,015,28,25,18,1144351,1900732,2007,04/15/2016 08:55:02 AM,41.883626832,-87.745392384,"(41.883626832, -87.745392384)"
5681510,HN489621,07/26/2007 07:40:00 AM,014XX N SEDGWICK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,1821,018,27,8,08B,1173383,1909988,2007,04/15/2016 08:55:02 AM,41.908430535,-87.638509526,"(41.908430535, -87.638509526)"
5681512,HN481242,07/21/2007 10:00:00 PM,033XX W MONROE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1124,011,28,27,07,1154102,1899337,2007,04/15/2016 08:55:02 AM,41.879609908,-87.70962288,"(41.879609908, -87.70962288)"
5681513,HN490300,07/26/2007 02:00:00 PM,109XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2233,022,34,49,08B,1175234,1832345,2007,04/15/2016 08:55:02 AM,41.695329201,-87.634030428,"(41.695329201, -87.634030428)"
5681514,HN482246,07/22/2007 03:10:00 PM,004XX S FEDERAL ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0132,001,2,32,18,1175870,1898390,2007,04/15/2016 08:55:02 AM,41.87654937,-87.629722994,"(41.87654937, -87.629722994)"
